"거래일자","품목명","반입량(KG)","품목코드","전월반입량(KG)","전월반입량증감률(%)","전년반입량(KG)","전년반입량증감률(%)","평년반입량(KG)","평년반입량증감률(%)"
"20230727","양파","618000","120100","653000","5.7","715000","15.7","544400","-11.9"
"20230726","양파","705000","120100","778000","10.4","832000","18.0","638500","-9.4"
"20230725","양파","610000","120100","null","0.0","796000","30.5","680500","11.6"
"20230724","양파","919000","120100","735000","-20.0","null","0.0","548500","-40.3"
"20230722","양파","786000","120100","671000","-14.6","898000","14.2","703500","-10.5"
"20230721","양파","1017000","120100","698000","-31.4","663000","-34.8","534250","-47.5"
"20230720","양파","715000","120100","622000","-13.0","819000","14.5","756200","5.8"
"20230719","양파","587000","120100","728000","24.0","671000","14.3","604500","3.0"
"20230718","양파","479000","120100","null","0.0","972000","102.9","699250","46.0"
"20230717","양파","555000","120100","498000","-10.3","null","0.0","601000","8.3"
"20230715","양파","420000","120100","838000","99.5","791000","88.3","644250","53.4"
"20230714","양파","560000","120100","805000","43.8","933000","66.6","618500","10.4"
"20230713","양파","650000","120100","1000000","53.8","687000","5.7","640400","-1.5"
"20230712","양파","623000","120100","1040000","66.9","571000","-8.3","823750","32.2"
"20230711","양파","803000","120100","null","0.0","871000","8.5","613250","-23.6"
"20230710","양파","787000","120100","1023000","30.0","null","0.0","635000","-19.3"
"20230708","양파","452000","120100","942000","108.4","785000","73.7","719500","59.2"
"20230707","양파","617000","120100","1187000","92.4","964000","56.2","698000","13.1"
"20230706","양파","705000","120100","1248000","77.0","784000","11.2","661400","-6.2"
"20230705","양파","689000","120100","1455000","111.2","732000","6.2","691500","0.4"
"20230704","양파","597000","120100","null","0.0","614000","2.8","667250","11.8"
"20230703","양파","697000","120100","805000","15.5","null","0.0","748500","7.4"
"20230701","양파","399000","120100","701000","75.7","552000","38.3","610500","53.0"
"20230630","양파","581000","120100","838000","44.2","614000","5.7","810750","39.5"
"20230629","양파","1012000","120100","952000","-5.9","748000","-26.1","940400","-7.1"
"20230628","양파","766000","120100","null","0.0","931000","21.5","893500","16.6"
"20230627","양파","653000","120100","937000","43.5","851000","30.3","746000","14.2"
"20230626","양파","778000","120100","744000","-4.4","null","0.0","745500","-4.2"
"20230624","양파","735000","120100","1504000","104.6","590000","-19.7","801250","9.0"
"20230623","양파","669000","120100","873000","30.5","769000","14.9","712000","6.4"
"20230622","양파","671000","120100","921000","37.3","702000","4.6","710600","5.9"
"20230621","양파","698000","120100","null","0.0","675000","-3.3","817250","17.1"
"20230620","양파","622000","120100","688000","10.6","760000","22.2","781500","25.6"
"20230619","양파","728000","120100","888000","22.0","null","0.0","826250","13.5"
"20230617","양파","498000","120100","1147000","130.3","454000","-8.8","783750","57.4"
"20230616","양파","662000","120100","1212000","83.1","809000","22.2","844750","27.6"
"20230615","양파","838000","120100","1144000","36.5","656000","-21.7","887000","5.8"
"20230614","양파","805000","120100","null","0.0","689000","-14.4","654250","-18.7"
"20230613","양파","1000000","120100","1002000","0.2","842000","-15.8","779500","-22.1"
"20230612","양파","1040000","120100","1506000","44.8","null","0.0","791500","-23.9"
"20230610","양파","1023000","120100","1133000","10.8","1117000","9.2","941750","-7.9"
"20230609","양파","868000","120100","784000","-9.7","828000","-4.6","855750","-1.4"
"20230608","양파","942000","120100","839000","-10.9","842000","-10.6","977200","3.7"
"20230607","양파","1187000","120100","null","0.0","889000","-25.1","877000","-26.1"
"20230606","양파","1248000","120100","529000","-57.6","938000","-24.8","1063250","-14.8"
"20230605","양파","1455000","120100","714000","-50.9","null","0.0","955750","-34.3"
"20230603","양파","805000","120100","1045000","29.8","1011000","25.6","1096500","36.2"
"20230602","양파","804000","120100","1058000","31.6","899000","11.8","969000","20.5"
"20230429","양파","936000","120100","879000","-6.1","775000","-17.2","841750","-10.1"
"20230428","양파","892000","120100","814000","-8.7","891000","-0.1","921250","3.3"
"20230427","양파","813000","120100","795000","-2.2","972000","19.6","844000","3.8"
"20230426","양파","1505000","120100","null","0.0","879000","-41.6","946750","-37.1"
"20230425","양파","919000","120100","488000","-46.9","1132000","23.2","987250","7.4"
"20230424","양파","1013000","120100","568000","-43.9","null","0.0","774500","-23.5"
"20230422","양파","1205000","120100","819000","-32.0","817000","-32.2","987500","-18.0"
"20230421","양파","1108000","120100","702000","-36.6","1229000","10.9","927250","-16.3"
"20230420","양파","944000","120100","904000","-4.2","952000","0.8","919400","-2.6"
"20230419","양파","1085000","120100","null","0.0","1023000","-5.7","972750","-10.3"
"20230418","양파","1039000","120100","669000","-35.6","null","0.0","771000","-25.8"
"20230417","양파","1189000","120100","686000","-42.3","null","0.0","863250","-27.4"
"20230415","양파","910000","120100","693000","-23.8","879000","-3.4","910500","0.1"
"20230414","양파","979000","120100","623000","-36.4","844000","-13.8","1023000","4.5"
"20230413","양파","1236000","120100","776000","-37.2","799000","-35.4","855600","-30.8"
"20230412","양파","1025000","120100","null","0.0","690000","-32.7","872000","-14.9"
"20230411","양파","927000","120100","482000","-48.0","900000","-2.9","860500","-7.2"
"20230410","양파","797000","120100","607000","-23.8","null","0.0","811250","1.8"
"20230408","양파","674000","120100","773000","14.7","997000","47.9","887000","31.6"
"20230407","양파","858000","120100","748000","-12.8","872000","1.6","798250","-7.0"
"20230406","양파","700000","120100","718000","2.6","931000","33.0","911400","30.2"
"20230405","양파","768000","120100","null","0.0","1117000","45.4","994250","29.5"
"20230404","양파","732000","120100","521000","-28.8","815000","11.3","780500","6.6"
"20230403","양파","526000","120100","972000","84.8","null","0.0","786750","49.6"
"20230401","양파","1105000","120100","713000","-35.5","874000","-20.9","793250","-28.2"
"20230331","양파","1113000","120100","664000","-40.3","874000","-21.5","822500","-26.1"
"20230330","양파","972000","120100","664000","-31.7","665000","-31.6","781200","-19.6"
"20230329","양파","879000","120100","664000","-24.5","710000","-19.2","790750","-10.0"
"20230328","양파","814000","120100","664000","-18.4","680000","-16.5","687000","-15.6"
"20230327","양파","795000","120100","620000","-22.0","null","0.0","775250","-2.5"
"20230325","양파","488000","120100","387000","-20.7","828000","69.7","696000","42.6"
"20230324","양파","568000","120100","810000","42.6","802000","41.2","755500","33.0"
"20230323","양파","566000","120100","635000","12.2","803000","41.9","693600","22.5"
"20230322","양파","819000","120100","613000","-25.2","695000","-15.1","705750","-13.8"
"20230321","양파","702000","120100","655000","-6.7","799000","13.8","755000","7.5"
"20230320","양파","904000","120100","659000","-27.1","null","0.0","675000","-25.3"
"20230318","양파","669000","120100","525000","-21.5","1102000","64.7","876000","30.9"
"20230317","양파","686000","120100","660000","-3.8","760000","10.8","669250","-2.4"
"20230316","양파","693000","120100","824000","18.9","1094000","57.9","786000","13.4"
"20230315","양파","693000","120100","597000","-13.9","1000","-99.9","592250","-14.5"
"20230314","양파","623000","120100","753000","20.9","631000","1.3","644000","3.4"
"20230313","양파","776000","120100","515000","-33.6","null","0.0","622250","-19.8"
"20230311","양파","482000","120100","391000","-18.9","null","0.0","709000","47.1"
"20230310","양파","607000","120100","523000","-13.8","738000","21.6","676250","11.4"
"20230309","양파","585000","120100","614000","5.0","795000","35.9","672600","15.0"
"20230308","양파","773000","120100","648000","-16.2","759000","-1.8","752250","-2.7"
"20230307","양파","748000","120100","578000","-22.7","873000","16.7","749000","0.1"
"20230306","양파","718000","120100","641000","-10.7","null","0.0","632000","-12.0"
"20230304","양파","521000","120100","529000","1.5","1256000","141.1","818500","57.1"
"20230303","양파","972000","120100","678000","-30.2","754000","-22.4","663750","-31.7"
"20230302","양파","682000","120100","675000","-1.0","694000","1.8","675800","-0.9"
"20230301","양파","713000","120100","971000","36.2","805000","12.9","619500","-13.1"
"20230228","양파","664000","120100","568000","-14.5","726000","9.3","798000","20.2"
"20230227","양파","620000","120100","794000","28.1","null","0.0","751750","21.3"
"20230225","양파","387000","120100","305000","-21.2","640000","65.4","655500","69.4"
"20230224","양파","810000","120100","null","0.0","717000","-11.5","600250","-25.9"
"20230223","양파","635000","120100","null","0.0","1040000","63.8","762500","20.1"
"20230222","양파","613000","120100","null","0.0","798000","30.2","717000","17.0"
"20230221","양파","655000","120100","null","0.0","757000","15.6","669500","2.2"
"20230220","양파","659000","120100","487000","-26.1","null","0.0","583250","-11.5"
"20230218","양파","525000","120100","750000","42.9","854000","62.7","657000","25.1"
"20230217","양파","660000","120100","981000","48.6","507000","-23.2","599333","-9.2"
"20230216","양파","824000","120100","755000","-8.4","818000","-0.7","708667","-14.0"
"20230215","양파","597000","120100","null","0.0","799000","33.8","707000","18.4"
"20230214","양파","753000","120100","611000","-18.9","694000","-7.8","727250","-3.4"
"20230213","양파","515000","120100","760000","47.6","null","0.0","847667","64.6"
"20230211","양파","391000","120100","1100000","181.3","678000","73.4","707667","81.0"
"20230210","양파","523000","120100","708000","35.4","863000","65.0","707750","35.3"
"20230209","양파","614000","120100","658000","7.2","834000","35.8","778250","26.8"
"20230208","양파","648000","120100","null","0.0","790000","21.9","832600","28.5"
"20230207","양파","578000","120100","651000","12.6","943000","63.1","694333","20.1"
"20230206","양파","641000","120100","751000","17.2","null","0.0","666333","4.0"
"20230204","양파","529000","120100","746000","41.0","1086000","105.3","628000","18.7"
"20230203","양파","678000","120100","850000","25.4","null","0.0","731000","7.8"
"20230202","양파","675000","120100","null","0.0","null","0.0","842000","24.7"
"20230201","양파","971000","120100","null","0.0","null","0.0","743250","-23.5"
"20230131","양파","723000","120100","378000","-47.7","null","0.0","773000","6.9"
"20230130","양파","713000","120100","934000","31.0","null","0.0","622250","-12.7"
"20230128","양파","568000","120100","738000","29.9","1035000","82.2","818500","44.1"
"20230127","양파","794000","120100","806000","1.5","849000","6.9","536000","-32.5"
"20230126","양파","356000","120100","589000","65.4","989000","177.8","657500","84.7"
"20230125","양파","305000","120100","null","0.0","1052000","244.9","817000","167.9"
"20230120","양파","487000","120100","690000","41.7","858000","76.2","712750","46.4"
"20230119","양파","762000","120100","400000","-47.5","847000","11.2","686250","-9.9"
"20230118","양파","750000","120100","null","0.0","1047000","39.6","774400","3.3"
"20230117","양파","981000","120100","530000","-46.0","851000","-13.3","778250","-20.7"
"20230116","양파","755000","120100","557000","-26.2","null","0.0","721250","-4.5"
"20230114","양파","611000","120100","684000","11.9","681000","11.5","680750","11.4"
"20230113","양파","760000","120100","701000","-7.8","632000","-16.8","524750","-31.0"
"20230112","양파","727000","120100","695000","-4.4","778000","7.0","642000","-11.7"
"20230111","양파","1100000","120100","null","0.0","882000","-19.8","695500","-36.8"
"20230110","양파","708000","120100","504000","-28.8","882000","24.6","799750","13.0"
"20230109","양파","658000","120100","670000","1.8","null","0.0","622000","-5.5"
"20230107","양파","651000","120100","679000","4.3","913000","40.2","778500","19.6"
"20230106","양파","751000","120100","808000","7.6","804000","7.1","709000","-5.6"
"20230105","양파","871000","120100","703000","-19.3","716000","-17.8","680250","-21.9"
"20230104","양파","746000","120100","null","0.0","824000","10.5","737400","-1.2"
"20230103","양파","850000","120100","752000","-11.5","770000","-9.4","836500","-1.6"
"20221231","양파","378000","120100","679000","79.6","822000","117.5","666500","76.3"
"20221230","양파","934000","120100","679000","-27.3","819000","-12.3","708000","-24.2"
"20221229","양파","1008000","120100","554000","-45.0","693000","-31.3","638250","-36.7"
"20221228","양파","738000","120100","696000","-5.7","872000","18.2","783000","6.1"
"20221227","양파","806000","120100","null","0.0","201000","-75.1","586750","-27.2"
"20221226","양파","589000","120100","659000","11.9","null","0.0","643500","9.3"
"20221224","양파","277000","120100","902000","225.6","821000","196.4","721250","160.4"
"20221223","양파","717000","120100","834000","16.3","780000","8.8","739750","3.2"
"20221222","양파","662000","120100","847000","27.9","762000","15.1","718000","8.5"
"20221221","양파","798000","120100","694000","-13.0","645000","-19.2","746600","-6.4"
"20221220","양파","690000","120100","null","0.0","533000","-22.8","721000","4.5"
"20221219","양파","400000","120100","464000","16.0","null","0.0","653000","63.3"
"20221217","양파","530000","120100","673000","27.0","567000","7.0","621750","17.3"
"20221216","양파","557000","120100","645000","15.8","502000","-9.9","556500","-0.1"
"20221215","양파","747000","120100","890000","19.1","893000","19.5","649000","-13.1"
"20221214","양파","684000","120100","701000","2.5","486000","-28.9","593800","-13.2"
"20221213","양파","701000","120100","null","0.0","735000","4.9","700500","-0.1"
"20221212","양파","695000","120100","748000","7.6","735000","5.8","655000","-5.8"
"20221210","양파","504000","120100","717000","42.3","808000","60.3","736500","46.1"
"20221209","양파","670000","120100","670000","0.0","796000","18.8","707667","5.6"
"20221208","양파","844000","120100","1212000","43.6","645000","-23.6","692000","-18.0"
"20221207","양파","679000","120100","755000","11.2","625000","-8.0","621400","-8.5"
"20221206","양파","808000","120100","null","0.0","766000","-5.2","735000","-9.0"
"20221205","양파","703000","120100","542000","-22.9","null","0.0","791250","12.6"
"20221203","양파","752000","120100","775000","3.1","654000","-13.0","797500","6.1"
"20221202","양파","503000","120100","624000","24.1","650000","29.2","623250","23.9"
"20221201","양파","562000","120100","773000","37.5","730000","29.9","803500","43.0"
"20221130","양파","679000","120100","null","0.0","709000","4.4","845600","24.5"
"20221129","양파","554000","120100","485000","-12.5","864000","56.0","726750","31.2"
"20221128","양파","696000","120100","790000","13.5","null","0.0","877750","26.1"
"20221126","양파","659000","120100","797000","20.9","562000","-14.7","634250","-3.8"
"20221125","양파","688000","120100","830000","20.6","623000","-9.4","650250","-5.5"
"20221124","양파","902000","120100","709000","-21.4","640000","-29.0","683750","-24.2"
"20221123","양파","834000","120100","null","0.0","723000","-13.3","718200","-13.9"
"20221122","양파","847000","120100","470000","-44.5","709000","-16.3","752250","-11.2"
"20221121","양파","694000","120100","663000","-4.5","null","0.0","751500","8.3"
"20221119","양파","464000","120100","726000","56.5","982000","111.6","718000","54.7"
"20221118","양파","834000","120100","769000","-7.8","827000","-0.8","682250","-18.2"
"20221117","양파","673000","120100","1224000","81.9","766000","13.8","738000","9.7"
"20221116","양파","645000","120100","null","0.0","864000","34.0","726800","12.7"
"20221115","양파","890000","120100","624000","-29.9","619000","-30.4","739000","-17.0"
"20221114","양파","701000","120100","877000","25.1","null","0.0","687500","-1.9"
"20221112","양파","748000","120100","745000","-0.4","612000","-18.2","750250","0.3"
"20221111","양파","637000","120100","616000","-3.3","583000","-8.5","669750","5.1"
"20221110","양파","717000","120100","628000","-12.4","852000","18.8","852000","18.8"
"20221109","양파","670000","120100","null","0.0","517000","-22.8","675400","0.8"
"20221108","양파","1212000","120100","603000","-50.2","619000","-48.9","749750","-38.1"
"20221107","양파","755000","120100","996000","31.9","null","0.0","732000","-3.0"
"20221105","양파","542000","120100","649000","19.7","740000","36.5","649250","19.8"
"20221104","양파","724000","120100","602000","-16.9","809000","11.7","687000","-5.1"
"20221103","양파","775000","120100","664000","-14.3","632000","-18.5","663500","-14.4"
"20221102","양파","624000","120100","null","0.0","796000","27.6","742800","19.0"
"20221101","양파","773000","120100","614000","-20.6","830000","7.4","758500","-1.9"
"20221031","양파","709000","120100","745000","5.1","null","0.0","627500","-11.5"
"20221029","양파","485000","120100","728000","50.1","672000","38.6","743750","53.4"
"20221028","양파","790000","120100","807000","2.2","719000","-9.0","685250","-13.3"
"20221027","양파","691000","120100","831000","20.3","869000","25.8","761250","10.2"
"20221026","양파","797000","120100","728000","-8.7","630000","-21.0","695600","-12.7"
"20221025","양파","830000","120100","null","0.0","699000","-15.8","726000","-12.5"
"20221024","양파","709000","120100","557000","-21.4","null","0.0","670750","-5.4"
"20221022","양파","470000","120100","791000","68.3","558000","18.7","686000","46.0"
"20221021","양파","663000","120100","null","0.0","701000","5.7","697500","5.2"
"20221020","양파","594000","120100","794000","33.7","697000","17.3","793250","33.5"
"20221019","양파","726000","120100","933000","28.5","786000","8.3","742600","2.3"
"20221018","양파","769000","120100","null","0.0","789000","2.6","818000","6.4"
"20221017","양파","1224000","120100","659000","-46.2","null","0.0","695000","-43.2"
"20221015","양파","624000","120100","803000","28.7","558000","-10.6","710250","13.8"
"20221014","양파","877000","120100","555000","-36.7","670000","-23.6","723000","-17.6"
"20221013","양파","667000","120100","980000","46.9","597000","-10.5","788000","18.1"
"20221012","양파","745000","120100","null","0.0","677000","-9.1","758400","1.8"
"20221011","양파","616000","120100","null","0.0","628000","1.9","752500","22.2"
"20221010","양파","628000","120100","null","0.0","null","0.0","628500","0.1"
"20221008","양파","603000","120100","961000","59.4","800000","32.7","751750","24.7"
"20221007","양파","996000","120100","1203000","20.8","682000","-31.5","606000","-39.2"
"20221006","양파","724000","120100","786000","8.6","673000","-7.0","651667","-10.0"
"20221005","양파","649000","120100","987000","52.1","728000","12.2","599250","-7.7"
"20221004","양파","602000","120100","null","0.0","585000","-2.8","651333","8.2"
"20221003","양파","664000","120100","673000","1.4","null","0.0","735000","10.7"
"20221001","양파","614000","120100","1068000","73.9","548000","-10.7","740667","20.6"
"20220930","양파","745000","120100","952000","27.8","530000","-28.9","691000","-7.2"
"20220929","양파","728000","120100","926000","27.2","638000","-12.4","824750","13.3"
"20220928","양파","807000","120100","null","0.0","902000","11.8","878000","8.8"
"20220927","양파","831000","120100","661000","-20.5","750000","-9.7","805250","-3.1"
"20220926","양파","728000","120100","981000","34.8","null","0.0","928000","27.5"
"20220924","양파","557000","120100","824000","47.9","1174000","110.8","1058333","90.0"
"20220923","양파","912000","120100","1053000","15.5","null","0.0","693000","-24.0"
"20220922","양파","791000","120100","889000","12.4","null","0.0","655667","-17.1"
"20220920","양파","794000","120100","639000","-19.5","null","0.0","800000","0.8"
"20220919","양파","933000","120100","886000","-5.0","null","0.0","774000","-17.0"
"20220917","양파","659000","120100","923000","40.1","782000","18.7","794250","20.5"
"20220916","양파","707000","120100","711000","0.6","872000","23.3","701500","-0.8"
"20220915","양파","803000","120100","804000","0.1","814000","1.4","818500","1.9"
"20220914","양파","555000","120100","null","0.0","1028000","85.2","808000","45.6"
"20220913","양파","980000","120100","745000","-24.0","765000","-21.9","872667","-11.0"
"20220908","양파","961000","120100","1008000","4.9","759000","-21.0","705500","-26.6"
"20220907","양파","1203000","120100","null","0.0","817000","-32.1","775200","-35.6"
"20220906","양파","786000","120100","null","0.0","712000","-9.4","788000","0.3"
"20220905","양파","987000","120100","614000","-37.8","null","0.0","771750","-21.8"
"20220903","양파","673000","120100","796000","18.3","653000","-3.0","755250","12.2"
"20220902","양파","892000","120100","752000","-15.7","544000","-39.0","699000","-21.6"
"20220901","양파","1068000","120100","674000","-36.9","584000","-45.3","649750","-39.2"
"20220831","양파","903000","120100","null","0.0","693000","-23.3","773600","-14.3"
"20220830","양파","952000","120100","432000","-54.6","701000","-26.4","690250","-27.5"
"20220829","양파","926000","120100","939000","1.4","null","0.0","777750","-16.0"
"20220827","양파","661000","120100","715000","8.2","641000","-3.0","663750","0.4"
"20220826","양파","981000","120100","832000","-15.2","544000","-44.5","656000","-33.1"
"20220825","양파","1037000","120100","796000","-23.2","803000","-22.6","716500","-30.9"
"20220824","양파","824000","120100","null","0.0","734000","-10.9","704000","-14.6"
"20220823","양파","1053000","120100","619000","-41.2","775000","-26.4","760750","-27.8"
"20220822","양파","889000","120100","898000","1.0","null","0.0","767750","-13.6"
"20220820","양파","639000","120100","819000","28.2","571000","-10.6","685250","7.2"
"20220819","양파","886000","120100","671000","-24.3","906000","2.3","766000","-13.5"
"20220818","양파","1111000","120100","972000","-12.5","486000","-56.3","667250","-39.9"
"20220817","양파","923000","120100","null","0.0","494000","-46.5","660800","-28.4"
"20220816","양파","711000","120100","572000","-19.5","604000","-15.0","647000","-9.0"
"20220815","양파","804000","120100","791000","-1.6","null","0.0","775250","-3.6"
"20220813","양파","745000","120100","687000","-7.8","526000","-29.4","694250","-6.8"
"20220812","양파","943000","120100","571000","-39.4","530000","-43.8","645000","-31.6"
"20220811","양파","741000","120100","871000","17.5","845000","14.0","788000","6.3"
"20220810","양파","647000","120100","null","0.0","842000","30.1","816800","26.2"
"20220809","양파","668000","120100","538000","-19.5","900000","34.7","714250","6.9"
"20220808","양파","1008000","120100","785000","-22.1","null","0.0","541750","-46.3"
"20220805","양파","614000","120100","732000","19.2","924000","50.5","849000","38.3"
"20220804","양파","750000","120100","614000","-18.1","563000","-24.9","653667","-12.8"
"20220803","양파","796000","120100","null","0.0","515000","-35.3","694000","-12.8"
"20220802","양파","752000","120100","442000","-41.2","445000","-40.8","606250","-19.4"
"20220801","양파","674000","120100","552000","-18.1","null","0.0","525333","-22.1"
"20220730","양파","432000","120100","614000","42.1","629000","45.6","912500","111.2"
"20220729","양파","939000","120100","748000","-20.3","620000","-34.0","648250","-31.0"
"20220728","양파","712000","120100","931000","30.8","534000","-25.0","711000","-0.1"
"20220727","양파","715000","120100","851000","19.0","554000","-22.5","525200","-26.5"
"20220726","양파","832000","120100","null","0.0","581000","-30.2","571500","-31.3"
"20220725","양파","796000","120100","634000","-20.4","null","0.0","638250","-19.8"
"20220723","양파","619000","120100","769000","24.2","697000","12.6","633500","2.3"
"20220722","양파","898000","120100","702000","-21.8","514000","-42.8","634500","-29.3"
"20220721","양파","663000","120100","675000","1.8","510000","-23.1","558750","-15.7"
"20220720","양파","819000","120100","760000","-7.2","647000","-21.0","732600","-10.5"
"20220719","양파","671000","120100","null","0.0","493000","-26.5","599250","-10.7"
"20220718","양파","972000","120100","560000","-42.4","null","0.0","610000","-37.2"
"20220716","양파","572000","120100","809000","41.4","660000","15.4","665750","16.4"
"20220715","양파","791000","120100","656000","-17.1","440000","-44.4","605500","-23.5"
"20220714","양파","933000","120100","689000","-26.2","559000","-40.1","543000","-41.8"
"20220713","양파","687000","120100","842000","22.6","529000","-23.0","608200","-11.5"
"20220712","양파","571000","120100","null","0.0","659000","15.4","863000","51.1"
"20220711","양파","871000","120100","766000","-12.1","null","0.0","551500","-36.7"
"20220709","양파","538000","120100","828000","53.9","745000","38.5","654250","21.6"
"20220708","양파","785000","120100","842000","7.3","713000","-9.2","650000","-17.2"
"20220707","양파","964000","120100","889000","-7.8","531000","-44.9","577500","-40.1"
"20220706","양파","784000","120100","938000","19.6","544000","-30.6","651600","-16.9"
"20220705","양파","732000","120100","null","0.0","510000","-30.3","689000","-5.9"
"20220704","양파","614000","120100","713000","16.1","null","0.0","640250","4.3"
"20220702","양파","442000","120100","899000","103.4","719000","62.7","637500","44.2"
"20220701","양파","552000","120100","701000","27.0","453000","-17.9","610750","10.6"
"20220630","양파","614000","120100","770000","25.4","620000","1.0","880500","43.4"
"20220629","양파","748000","120100","null","0.0","1133000","51.5","918600","22.8"
"20220628","양파","931000","120100","641000","-31.1","1023000","9.9","785500","-15.6"
"20220627","양파","851000","120100","882000","3.6","null","0.0","697500","-18.0"
"20220625","양파","634000","120100","899000","41.8","651000","2.7","762750","20.3"
"20220624","양파","590000","120100","1447000","145.3","778000","31.9","780000","32.2"
"20220623","양파","769000","120100","897000","16.6","697000","-9.4","726500","-5.5"
"20220622","양파","702000","120100","null","0.0","614000","-12.5","742200","5.7"
"20220621","양파","675000","120100","775000","14.8","743000","10.1","885750","31.2"
"20220620","양파","760000","120100","904000","18.9","null","0.0","761500","0.2"
"20220618","양파","560000","120100","1070000","91.1","615000","9.8","826500","47.6"
"20220617","양파","454000","120100","1087000","139.4","603000","32.8","834250","83.8"
"20220616","양파","809000","120100","1099000","35.8","880000","8.8","830250","2.6"
"20220615","양파","656000","120100","null","0.0","646000","-1.5","931000","41.9"
"20220614","양파","689000","120100","956000","38.8","680000","-1.3","697750","1.3"
"20220613","양파","842000","120100","921000","9.4","null","0.0","825000","-2.0"
"20220611","양파","766000","120100","942000","23.0","743000","-3.0","885750","15.6"
"20220610","양파","1117000","120100","1123000","0.5","744000","-33.4","871250","-22.0"
"20220609","양파","828000","120100","1139000","37.6","806000","-2.7","874500","5.6"
"20220608","양파","842000","120100","null","0.0","1144000","35.9","925200","9.9"
"20220607","양파","889000","120100","981000","10.3","909000","2.2","850750","-4.3"
"20220606","양파","938000","120100","898000","-4.3","null","0.0","1033000","10.1"
"20220604","양파","713000","120100","1434000","101.1","821000","15.1","1057500","48.3"
"20220603","양파","1011000","120100","1128000","11.6","840000","-16.9","1056750","4.5"
"20220602","양파","899000","120100","1217000","35.4","953000","6.0","964500","7.3"
"20220601","양파","701000","120100","null","0.0","833000","18.8","895200","27.7"
"20220531","양파","961000","120100","641000","-33.3","979000","1.9","1208250","25.7"
"20220530","양파","770000","120100","641000","-16.8","null","0.0","907250","17.8"
"20220528","양파","641000","120100","891000","39.0","984000","53.5","1075750","67.8"
"20220527","양파","882000","120100","972000","10.2","1211000","37.3","1152000","30.6"
"20220526","양파","814000","120100","879000","8.0","999000","22.7","987250","21.3"
"20220525","양파","899000","120100","1132000","25.9","907000","0.9","1080800","20.2"
"20220524","양파","1447000","120100","null","0.0","973000","-32.8","910333","-37.1"
"20220523","양파","897000","120100","555000","-38.1","null","0.0","1014000","13.0"
"20220521","양파","775000","120100","1229000","58.6","806000","4.0","1020250","31.6"
"20220520","양파","904000","120100","952000","5.3","928000","2.7","930500","2.9"
"20220519","양파","930000","120100","1023000","10.0","786000","-15.5","904750","-2.7"
"20220518","양파","1070000","120100","null","0.0","908000","-15.1","931600","-12.9"
"20220517","양파","1087000","120100","null","0.0","973000","-10.5","1020250","-6.1"
"20220516","양파","1099000","120100","809000","-26.4","null","0.0","994250","-9.5"
"20220514","양파","956000","120100","844000","-11.7","781000","-18.3","987250","3.3"
"20220513","양파","921000","120100","799000","-13.2","930000","1.0","1087750","18.1"
"20220512","양파","917000","120100","690000","-24.8","1324000","44.4","1027000","12.0"
"20220511","양파","942000","120100","900000","-4.5","1111000","17.9","1148400","21.9"
"20220510","양파","1123000","120100","null","0.0","1470000","30.9","1015000","-9.6"
"20220509","양파","1139000","120100","905000","-20.5","null","0.0","877250","-23.0"
"20220507","양파","981000","120100","872000","-11.1","991000","1.0","1014750","3.4"
"20220506","양파","898000","120100","931000","3.7","1123000","25.1","926500","3.2"
"20220504","양파","1434000","120100","815000","-43.2","951000","-33.7","975800","-32.0"
"20220503","양파","1128000","120100","null","0.0","1076000","-4.6","970250","-14.0"
"20220502","양파","1217000","120100","815000","-33.0","null","0.0","868000","-28.7"
"20220430","양파","641000","120100","665000","3.7","674000","5.1","973750","51.9"
"20220429","양파","775000","120100","710000","-8.4","652000","-15.9","866500","11.8"
"20220428","양파","891000","120100","680000","-23.7","954000","7.1","976750","9.6"
"20220427","양파","972000","120100","null","0.0","979000","0.7","802200","-17.5"
"20220426","양파","879000","120100","692000","-21.3","1042000","18.5","971250","10.5"
"20220425","양파","1132000","120100","828000","-26.9","null","0.0","932750","-17.6"
"20220423","양파","555000","120100","803000","44.7","851000","53.3","868250","56.4"
"20220422","양파","817000","120100","695000","-14.9","875000","7.1","1031250","26.2"
"20220421","양파","1229000","120100","799000","-35.0","916000","-25.5","922000","-25.0"
"20220420","양파","952000","120100","null","0.0","1052000","10.5","949000","-0.3"
"20220419","양파","1023000","120100","679000","-33.6","1179000","15.2","925750","-9.5"
"20220416","양파","809000","120100","1094000","35.2","846000","4.6","950750","17.5"
"20220415","양파","879000","120100","1000","-99.9","813000","-7.5","924500","5.2"
"20220414","양파","844000","120100","631000","-25.2","978000","15.9","1074500","27.3"
"20220413","양파","799000","120100","null","0.0","859000","7.5","871800","9.1"
"20220412","양파","690000","120100","710000","2.9","923000","33.8","939200","36.1"
"20220411","양파","900000","120100","null","0.0","null","0.0","866500","-3.7"
"20220409","양파","905000","120100","795000","-12.2","889000","-1.8","845250","-6.6"
"20220408","양파","997000","120100","759000","-23.9","895000","-10.2","829000","-16.9"
"20220407","양파","872000","120100","873000","0.1","773000","-11.4","824500","-5.4"
"20220406","양파","931000","120100","null","0.0","885000","-4.9","831600","-10.7"
"20220405","양파","1117000","120100","683000","-38.9","930000","-16.7","975500","-12.7"
"20220404","양파","815000","120100","1256000","54.1","null","0.0","750750","-7.9"
