"거래일자","품목명","반입량","금액","전년 반입량","전년 반입량 증감률(%)","전년 금액","전년 금액 증감률(%)","평년 반입량","평년 반입량 증감률(%)","평년 금액","평년 금액 증감률(%)"
"2018-04-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-03-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-03-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-03-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-02-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-02-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-02-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-01-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-01-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-01-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2024-09-하","후지","7920","19306000","9120","-13.2","68142000","-71.7","13708","-42.2","42943213","-55.0"
"2024-09-중","후지","2100","5381000","14750","-85.8","106562500","-95.0","9331","-77.5","39504099","-86.4"
"2024-09-상","후지","6600","30369500","4570","44.4","19267000","57.6","11186","-41.0","39439729","-23.0"
"2024-08-하","후지","10164","39376000","11920","-14.7","36304500","8.5","19817","-48.7","57283621","-31.3"
"2024-08-중","후지","5243","26179500","6020","-12.9","28866000","-9.3","16856","-68.9","70814051","-63.0"
"2024-08-상","후지","21390","90426000","9838","117.4","40034500","125.9","23647","-9.5","79331580","14.0"
"2024-07-하","후지","9714","31332500","47614","-79.6","193721500","-83.8","57287","-83.0","169278311","-81.5"
"2024-07-중","후지","35680","149032000","39628","-10.0","208019400","-28.4","83721","-57.4","245608141","-39.3"
"2024-07-상","후지","71210","391177000","66268","7.5","333810800","17.2","121705","-41.5","384393604","1.8"
"2024-06-하","후지","80490","559083000","71268","12.9","514750500","8.6","82417","-2.3","406814332","37.4"
"2024-06-중","후지","154381","996517500","4061","3701.6","715897000","39.2","33679","358.4","489314155","103.7"
"2024-06-상","후지","126120","829794000","105396","19.7","509928700","62.7","181699","-30.6","599485265","38.4"
"2024-05-하","후지","151910","861693850","250398","-39.3","947447300","-9.1","195413","-22.3","587441586","46.7"
"2024-05-중","후지","107347","661206500","232263","-53.8","954742700","-30.7","216190","-50.3","618480565","6.9"
"2024-05-상","후지","172297","1096723500","304952","-43.5","1017471250","7.8","263223","-34.5","731198411","50.0"
"2024-04-하","후지","206290","1286187500","213636","-3.4","615537650","109.0","292465","-29.5","776224593","65.7"
"2024-04-중","후지","273274","1754028000","225143","21.4","735979100","138.3","311268","-12.2","801047941","119.0"
"2024-04-상","후지","218482","1175652000","237340","-7.9","757490500","55.2","380393","-42.6","960353006","22.4"
"2024-03-하","후지","183092","1081298500","278084","-34.2","877431400","23.2","338676","-45.9","877785357","23.2"
"2024-03-중","후지","289334","1684577500","148242","95.2","412328900","308.6","308587","-6.2","733830514","129.6"
"2024-03-상","후지","216524","1247262000","318479","-32.0","924511700","34.9","395576","-45.3","1005255846","24.1"
"2024-02-하","후지","195757","1048685000","312576","-37.4","679071000","54.4","295677","-33.8","626671982","67.3"
"2024-02-중","후지","91592","452705500","194182","-52.8","442765100","2.2","274622","-66.6","610526395","-25.8"
"2024-02-상","후지","447624","2990184500","297921","50.2","730833100","309.1","356870","25.4","815545240","266.6"
"2024-01-하","후지","651114","4780844640","124701","422.1","392287100","1118.7","704303","-7.6","2516616464","90.0"
"2024-01-중","후지","264632","1344517500","851064","-68.9","2767408510","-51.4","839914","-68.5","2616187306","-48.6"
"2024-01-상","후지","200577","974514500","913796","-78.1","2592871900","-62.4","790605","-74.6","2107692086","-53.8"
"2023-12-하","후지","121424","604193000","338362","-64.1","813944900","-25.8","371580","-67.3","986581883","-38.8"
"2023-12-중","후지","267435","1007700500","319032","-16.2","385588000","161.3","383400","-30.2","502512679","100.5"
"2023-12-상","후지","175423","826239500","350416","-49.9",,"0.0","385147","-54.5",,"0.0"
"2023-11-하","후지","272329","1027103000","386078","-29.5","806985800","27.3","386949","-29.6","846850749","21.3"
"2023-11-중","후지","257940","1049727000","364741","-29.3","788226700","33.2","514551","-49.9","1055835967","-0.6"
"2023-11-상","후지","304738","1095287500","548879","-44.5","1295162012","-15.4","621961","-51.0","1398803274","-21.7"
"2023-10-하","후지","228722","1050381900","288915","-20.8","814345740","29.0","704116","-67.5","1687649263","-37.8"
"2023-10-중","후지","110737","620090000","308927","-64.2","1031152500","-39.9","367184","-69.8","1162064718","-46.6"
"2023-10-상","후지","12550","78625000","31370","-60.0","105651500","-25.6","33500","-62.5","105692302","-25.6"
"2023-09-하","후지","9120","68142000","9280","-1.7","17783000","283.2","13812","-34.0","29664151","129.7"
"2023-09-중","후지","14750","106562500","4640","217.9","7565000","1308.6","8890","65.9","24864233","328.6"
"2023-09-상","후지","4570","19267000","9310","-50.9","42118000","-54.3","15343","-70.2","51199603","-62.4"
"2023-08-하","후지","11920","36304500","11695","1.9","48787400","-25.6","23288","-48.8","71089860","-48.9"
"2023-08-중","후지","6020","28866000","8268","-27.2","23050000","25.2","24726","-75.7","86487532","-66.6"
"2023-08-상","후지","9838","40034500","16372","-39.9","55351500","-27.7","28776","-65.8","86162597","-53.5"
"2023-07-하","후지","47614","193721500","55754","-14.6","204524800","-5.3","68899","-30.9","153816410","25.9"
"2023-07-중","후지","39628","208019400","89195","-55.6","285498900","-27.1","100271","-60.5","270530486","-23.1"
"2023-07-상","후지","66268","333810800","107876","-38.6","319676200","4.4","135245","-51.0","378485719","-11.8"
"2023-06-하","후지","102799","514750500","130187","-21.0","422947900","21.7","132351","-22.3","382811390","34.5"
"2023-06-중","후지","151976","715897000","116095","30.9","328116200","118.2","168349","-9.7","470499215","52.2"
"2023-06-상","후지","105396","509928700","232084","-54.6","654712400","-22.1","254322","-58.6","675684170","-24.5"
"2023-05-하","후지","250398","947447300","162976","53.6","429332900","120.7","205306","22.0","596516304","58.8"
"2023-05-중","후지","232264","954742700","185281","25.4","456148400","109.3","232821","-0.2","630354505","51.5"
"2023-05-상","후지","304952","1017471250","218442","39.6","505864200","101.1","279679","9.0","686545515","48.2"
"2023-04-하","후지","213637","615537650","262269","-18.5","583931400","5.4","308644","-30.8","757679043","-18.8"
"2023-04-중","후지","225144","735979100","296532","-24.1","680238100","8.2","346951","-35.1","830160795","-11.3"
"2023-04-상","후지","237340","757490500","359080","-33.9","900143100","-15.8","456114","-48.0","1025428605","-26.1"
"2023-03-하","후지","278085","877431400","345166","-19.4","783440200","12.0","395707","-29.7","906247860","-3.2"
"2023-03-중","후지","148242","412328900","236142","-37.2","513154600","-19.6","379683","-61.0","829136785","-50.3"
"2023-03-상","후지","318480","924511700","375209","-15.1","901884900","2.5","416024","-23.4","974059615","-5.1"
