"°Å·¡ÀÏÀÚ","Ç°¸ñ¸í","¹ÝÀÔ·®(KG)","Ç°¸ñÄÚµå","Àü¿ù¹ÝÀÔ·®(KG)","Àü¿ù¹ÝÀÔ·®Áõ°¨·ü(%)","Àü³â¹ÝÀÔ·®(KG)","Àü³â¹ÝÀÔ·®Áõ°¨·ü(%)","Æò³â¹ÝÀÔ·®(KG)","Æò³â¹ÝÀÔ·®Áõ°¨·ü(%)"
"20180630","¸¶´Ã","18000","120900","48000","166.7","14000","-22.2","23750","31.9"
"20180629","¸¶´Ã","29000","120900","90000","210.3","23000","-20.7","49000","69.0"
"20180628","¸¶´Ã","86000","120900","182000","111.6","25000","-70.9","24000","-72.1"
"20180627","¸¶´Ã","24000","120900","null","0.0","19000","-20.8","27000","12.5"
"20180626","¸¶´Ã","37000","120900","58000","56.8","20000","-45.9","22750","-38.5"
"20180625","¸¶´Ã","43000","120900","54000","25.6","null","0.0","30750","-28.5"
"20180623","¸¶´Ã","27000","120900","42000","55.6","52000","92.6","34250","26.9"
"20180622","¸¶´Ã","44000","120900","31000","-29.5","35000","-20.5","34000","-22.7"
"20180621","¸¶´Ã","55000","120900","74000","34.5","71000","29.1","72750","32.3"
"20180620","¸¶´Ã","29000","120900","null","0.0","33000","13.8","37000","27.6"
"20180619","¸¶´Ã","33000","120900","14000","-57.6","87000","163.6","46250","40.2"
"20180618","¸¶´Ã","83000","120900","108000","30.1","null","0.0","32000","-61.4"
"20180616","¸¶´Ã","42000","120900","63000","50.0","36000","-14.3","63250","50.6"
"20180615","¸¶´Ã","38000","120900","19000","-50.0","43000","13.2","33500","-11.8"
"20180614","¸¶´Ã","52000","120900","58000","11.5","69000","32.7","43500","-16.3"
"20180613","¸¶´Ã","78000","120900","null","0.0","50000","-35.9","39600","-49.2"
"20180612","¸¶´Ã","50000","120900","21000","-58.0","85000","70.0","45250","-9.5"
"20180611","¸¶´Ã","96000","120900","28000","-70.8","null","0.0","67250","-29.9"
"20180609","¸¶´Ã","66000","120900","22000","-66.7","70000","6.1","77500","17.4"
"20180608","¸¶´Ã","62000","120900","23000","-62.9","59000","-4.8","47500","-23.4"
"20180607","¸¶´Ã","65000","120900","31000","-52.3","59000","-9.2","303500","366.9"
"20180606","¸¶´Ã","73000","120900","null","0.0","106000","45.2","63800","-12.6"
"20180605","¸¶´Ã","47000","120900","115000","144.7","162000","244.7","82750","76.1"
"20180604","¸¶´Ã","163000","120900","20000","-87.7","null","0.0","49250","-69.8"
"20180602","¸¶´Ã","32000","120900","17000","-46.9","83000","159.4","76500","139.1"
"20180601","¸¶´Ã","84000","120900","101000","20.2","56000","-33.3","69750","-17.0"
"20180531","¸¶´Ã","80000","120900","24000","-70.0","112000","40.0","56000","-30.0"
"20180530","¸¶´Ã","48000","120900","24000","-50.0","115000","139.6","79250","65.1"
"20180529","¸¶´Ã","90000","120900","null","0.0","104000","15.6","57750","-35.8"
"20180528","¸¶´Ã","182000","120900","14000","-92.3","null","0.0","54000","-70.3"
"20180526","¸¶´Ã","58000","120900","17000","-70.7","70000","20.7","53000","-8.6"
"20180525","¸¶´Ã","54000","120900","16000","-70.4","66000","22.2","56250","4.2"
"20180524","¸¶´Ã","78000","120900","20000","-74.4","71000","-9.0","63250","-18.9"
"20180523","¸¶´Ã","42000","120900","18000","-57.1","75000","78.6","62250","48.2"
"20180522","¸¶´Ã","31000","120900","null","0.0","70000","125.8","58250","87.9"
"20180521","¸¶´Ã","74000","120900","16000","-78.4","null","0.0","27250","-63.2"
"20180519","¸¶´Ã","14000","120900","137000","878.6","41000","192.9","58000","314.3"
"20180518","¸¶´Ã","108000","120900","25000","-76.9","48000","-55.6","31000","-71.3"
"20180517","¸¶´Ã","34000","120900","23000","-32.4","41000","20.6","26250","-22.8"
"20180516","¸¶´Ã","63000","120900","27000","-57.1","45000","-28.6","28600","-54.6"
"20180515","¸¶´Ã","19000","120900","null","0.0","42000","121.1","31000","63.2"
"20180514","¸¶´Ã","58000","120900","20000","-65.5","null","0.0","35250","-39.2"
"20180512","¸¶´Ã","21000","120900","42000","100.0","21000","0.0","27750","32.1"
"20180511","¸¶´Ã","28000","120900","18000","-35.7","14000","-50.0","21000","-25.0"
"20180510","¸¶´Ã","22000","120900","50000","127.3","19000","-13.6","18750","-14.8"
"20180509","¸¶´Ã","22000","120900","39000","77.3","20000","-9.1","20200","-8.2"
"20180508","¸¶´Ã","23000","120900","null","0.0","17000","-26.1","18500","-19.6"
"20180507","¸¶´Ã","31000","120900","22000","-29.0","null","0.0","16500","-46.8"
"20180505","¸¶´Ã","115000","120900","20000","-82.6","12000","-89.6","15000","-87.0"
"20180504","¸¶´Ã","20000","120900","24000","20.0","10000","-50.0","14000","-30.0"
"20180503","¸¶´Ã","17000","120900","21000","23.5","16000","-5.9","15500","-8.8"
"20180502","¸¶´Ã","17000","120900","31000","82.4","23000","35.3","17400","2.4"
"20180501","¸¶´Ã","101000","120900","null","0.0","21000","-79.2","15750","-84.4"
"20180430","¸¶´Ã","24000","120900","23000","-4.2","null","0.0","16000","-33.3"
"20180428","¸¶´Ã","14000","120900","30000","114.3","16000","14.3","16500","17.9"
"20180427","¸¶´Ã","17000","120900","35000","105.9","15000","-11.8","18750","10.3"
"20180426","¸¶´Ã","17000","120900","29000","70.6","18000","5.9","19500","14.7"
"20180425","¸¶´Ã","16000","120900","null","0.0","56000","250.0","27400","71.3"
"20180424","¸¶´Ã","20000","120900","24000","20.0","24000","20.0","18500","-7.5"
"20180423","¸¶´Ã","18000","120900","33000","83.3","null","0.0","21500","19.4"
"20180421","¸¶´Ã","16000","120900","20000","25.0","20000","25.0","21250","32.8"
"20180420","¸¶´Ã","66000","120900","20000","-69.7","18000","-72.7","15500","-76.5"
"20180419","¸¶´Ã","137000","120900","22000","-83.9","16000","-88.3","24250","-82.3"
"20180418","¸¶´Ã","25000","120900","null","0.0","57000","128.0","27400","9.6"
"20180417","¸¶´Ã","23000","120900","39000","69.6","16000","-30.4","83250","262.0"
"20180416","¸¶´Ã","27000","120900","17000","-37.0","null","0.0","18500","-31.5"
"20180414","¸¶´Ã","20000","120900","15000","-25.0","13000","-35.0","35000","75.0"
"20180413","¸¶´Ã","21000","120900","15000","-28.6","21000","0.0","18500","-11.9"
"20180412","¸¶´Ã","42000","120900","22000","-47.6","16000","-61.9","17250","-58.9"
"20180411","¸¶´Ã","18000","120900","null","0.0","116000","544.4","49400","174.4"
"20180410","¸¶´Ã","50000","120900","12000","-76.0","21000","-58.0","19750","-60.5"
"20180409","¸¶´Ã","39000","120900","17000","-56.4","null","0.0","23500","-39.7"
"20180407","¸¶´Ã","22000","120900","13000","-40.9","14000","-36.4","45500","106.8"
"20180406","¸¶´Ã","20000","120900","14000","-30.0","32000","60.0","20000","0.0"
"20180405","¸¶´Ã","20000","120900","17000","-15.0","14000","-30.0","15250","-23.8"
"20180404","¸¶´Ã","24000","120900","null","0.0","67000","179.2","26600","10.8"
"20180403","¸¶´Ã","21000","120900","15000","-28.6","16000","-23.8","18250","-13.1"
"20180402","¸¶´Ã","31000","120900","12000","-61.3","null","0.0","18750","-39.5"
"20180331","¸¶´Ã","161000","120900","13000","-91.9","15000","-90.7","46000","-71.4"
"20180330","¸¶´Ã","23000","120900","13000","-43.5","13000","-43.5","15000","-34.8"
"20180329","¸¶´Ã","31000","120900","13000","-58.1","93000","200.0","36500","17.7"
"20180328","¸¶´Ã","30000","120900","13000","-56.7","94000","213.3","49000","63.3"
"20180327","¸¶´Ã","35000","120900","16000","-54.3","14000","-60.0","14000","-60.0"
"20180326","¸¶´Ã","29000","120900","163000","462.1","null","0.0","15000","-48.3"
"20180324","¸¶´Ã","24000","120900","13000","-45.8","12000","-50.0","48250","101.0"
"20180323","¸¶´Ã","33000","120900","10000","-69.7","12000","-63.6","16750","-49.2"
"20180322","¸¶´Ã","22000","120900","10000","-54.5","10000","-54.5","15500","-29.5"
"20180321","¸¶´Ã","20000","120900","11000","-45.0","14000","-30.0","14400","-28.0"
"20180320","¸¶´Ã","20000","120900","10000","-50.0","18000","-10.0","23750","18.8"
"20180319","¸¶´Ã","22000","120900","16000","-27.3","null","0.0","13000","-40.9"
"20180317","¸¶´Ã","39000","120900","null","0.0","17000","-56.4","46000","17.9"
"20180316","¸¶´Ã","17000","120900","null","0.0","12000","-29.4","13500","-20.6"
"20180315","¸¶´Ã","95000","120900","89000","-6.3","13000","-86.3","29500","-68.9"
"20180314","¸¶´Ã","15000","120900","24000","60.0","13000","-13.3","22600","50.7"
"20180313","¸¶´Ã","15000","120900","25000","66.7","14000","-6.7","22000","46.7"
"20180312","¸¶´Ã","22000","120900","27000","22.7","null","0.0","19750","-10.2"
"20180310","¸¶´Ã","12000","120900","17000","41.7","14000","16.7","26750","122.9"
"20180309","¸¶´Ã","17000","120900","23000","35.3","43000","152.9","18500","8.8"
"20180308","¸¶´Ã","16000","120900","15000","-6.3","18000","12.5","14000","-12.5"
"20180307","¸¶´Ã","13000","120900","18000","38.5","12000","-7.7","16000","23.1"
"20180306","¸¶´Ã","14000","120900","66000","371.4","15000","7.1","14000","0.0"
"20180305","¸¶´Ã","17000","120900","18000","5.9","null","0.0","14750","-13.2"
"20180303","¸¶´Ã","15000","120900","20000","33.3","12000","-20.0","33750","125.0"
"20180302","¸¶´Ã","12000","120900","18000","50.0","10000","-16.7","23250","93.8"
"20180301","¸¶´Ã","13000","120900","16000","23.1","16000","23.1","12250","-5.8"
"20180228","¸¶´Ã","13000","120900","null","0.0","12000","-7.7","11750","-9.6"
"20180227","¸¶´Ã","16000","120900","3000","-81.3","18000","12.5","14600","-8.8"
"20180226","¸¶´Ã","163000","120900","14000","-91.4","null","0.0","13500","-91.7"
"20180224","¸¶´Ã","13000","120900","14000","7.7","16000","23.1","19000","46.2"
"20180223","¸¶´Ã","10000","120900","15000","50.0","9000","-10.0","20750","107.5"
"20180222","¸¶´Ã","10000","120900","18000","80.0","10000","0.0","12000","20.0"
"20180221","¸¶´Ã","11000","120900","null","0.0","21000","90.9","28333","157.6"
"20180220","¸¶´Ã","10000","120900","13000","30.0","12000","20.0","13250","32.5"
"20180219","¸¶´Ã","16000","120900","13000","-18.8","null","0.0","10667","-33.3"
"20180215","¸¶´Ã","89000","120900","15000","-83.1","15000","-83.1","13250","-85.1"
"20180214","¸¶´Ã","24000","120900","null","0.0","10000","-58.3","12250","-49.0"
"20180213","¸¶´Ã","25000","120900","11000","-56.0","10000","-60.0","11200","-55.2"
"20180212","¸¶´Ã","27000","120900","11000","-59.3","null","0.0","13667","-49.4"
"20180210","¸¶´Ã","17000","120900","18000","5.9","12000","-29.4","30000","76.5"
"20180209","¸¶´Ã","23000","120900","15000","-34.8","110000","378.3","76000","230.4"
"20180208","¸¶´Ã","15000","120900","16000","6.7","12000","-20.0","10333","-31.1"
"20180207","¸¶´Ã","18000","120900","null","0.0","13000","-27.8","12500","-30.6"
"20180206","¸¶´Ã","66000","120900","15000","-77.3","14000","-78.8","12800","-80.6"
"20180205","¸¶´Ã","18000","120900","16000","-11.1","null","0.0","12500","-30.6"
"20180203","¸¶´Ã","20000","120900","18000","-10.0","10000","-50.0","15000","-25.0"
"20180202","¸¶´Ã","18000","120900","null","0.0","28000","55.6","33750","87.5"
"20180201","¸¶´Ã","16000","120900","null","0.0","null","0.0","11000","-31.3"
"20180131","¸¶´Ã","17000","120900","null","0.0","null","0.0","64000","276.5"
"20180130","¸¶´Ã","15000","120900","3000","-80.0","null","0.0","10667","-28.9"
"20180129","¸¶´Ã","16000","120900","98000","512.5","null","0.0","15000","-6.3"
"20180127","¸¶´Ã","3000","120900","61000","1933.3","null","0.0","45333","1411.1"
"20180126","¸¶´Ã","14000","120900","18000","28.6","17000","21.4","14000","0.0"
"20180125","¸¶´Ã","7000","120900","13000","85.7","16000","128.6","16000","128.6"
"20180124","¸¶´Ã","14000","120900","null","0.0","45000","221.4","25500","82.1"
"20180123","¸¶´Ã","15000","120900","14000","-6.7","19000","26.7","14800","-1.3"
"20180122","¸¶´Ã","18000","120900","13000","-27.8","null","0.0","15500","-13.9"
"20180120","¸¶´Ã","13000","120900","14000","7.7","40000","207.7","23000","76.9"
"20180119","¸¶´Ã","13000","120900","15000","15.4","34000","161.5","16750","28.8"
"20180118","¸¶´Ã","14000","120900","20000","42.9","11000","-21.4","12250","-12.5"
"20180117","¸¶´Ã","18000","120900","null","0.0","12000","-33.3","14000","-22.2"
"20180116","¸¶´Ã","86000","120900","13000","-84.9","10000","-88.4","11800","-86.3"
"20180115","¸¶´Ã","15000","120900","17000","13.3","null","0.0","12250","-18.3"
"20180113","¸¶´Ã","11000","120900","9000","-18.2","10000","-9.1","13750","25.0"
"20180112","¸¶´Ã","11000","120900","27000","145.5","43000","290.9","41750","279.5"
"20180111","¸¶´Ã","12000","120900","28000","133.3","27000","125.0","15250","27.1"
"20180110","¸¶´Ã","18000","120900","null","0.0","9000","-50.0","14750","-18.1"
"20180109","¸¶´Ã","15000","120900","14000","-6.7","18000","20.0","13400","-10.7"
"20180108","¸¶´Ã","16000","120900","18000","12.5","null","0.0","11250","-29.7"
"20180106","¸¶´Ã","15000","120900","8000","-46.7","8000","-46.7","11000","-26.7"
"20180105","¸¶´Ã","16000","120900","15000","-6.3","57000","256.3","27000","68.8"
"20180104","¸¶´Ã","15000","120900","17000","13.3","11000","-26.7","14000","-6.7"
"20180103","¸¶´Ã","18000","120900","null","0.0","13000","-27.8","17750","-1.4"
